fetched_at,commence_time,home_team,away_team,sportsbook,home_spread,away_spread,home_spread_price,away_spread_price
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,DAL,BAL,betus,3.5,-3.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,DAL,BAL,mybookieag,3.0,-3.0,100,-120
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,DAL,BAL,lowvig,3.0,-3.0,113,-125
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,DAL,BAL,betonlineag,3.0,-3.0,100,-120
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,draftkings,-3.0,3.0,-122,102
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,betus,-3.0,3.0,-120,100
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,fanduel,-3.0,3.0,-112,-108
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,betrivers,-3.0,3.0,-115,-106
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,lowvig,-3.5,3.5,107,-118
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,betonlineag,-3.0,3.0,-120,100
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,mybookieag,-3.5,3.5,100,-120
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,betmgm,-3.0,3.0,-118,-102
2026-09-23T06:09:12.490912+00:00,2026-09-27T20:25:00Z,NO,LV,bovada,-3.0,3.0,-120,100
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,draftkings,2.5,-2.5,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,betus,2.0,-2.0,100,-120
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,fanduel,2.5,-2.5,-106,-114
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,betrivers,2.5,-2.5,-106,-115
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,lowvig,2.5,-2.5,101,-111
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,betonlineag,2.5,-2.5,-107,-113
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,mybookieag,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,betmgm,2.5,-2.5,-105,-112
2026-09-23T06:09:12.490912+00:00,2026-09-28T00:20:00Z,DEN,LA,bovada,2.5,-2.5,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,draftkings,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,fanduel,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,betrivers,4.5,-4.5,-109,-112
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,betus,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,lowvig,4.5,-4.5,-103,-107
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,betonlineag,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,mybookieag,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,betmgm,4.5,-4.5,-110,-108
2026-09-23T06:09:12.490912+00:00,2026-09-29T00:15:00Z,CHI,PHI,bovada,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,draftkings,3.0,-3.0,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,betus,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,fanduel,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,betonlineag,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,lowvig,2.5,-2.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-02T00:15:00Z,CLE,PIT,betrivers,2.5,-2.5,-105,-117
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,draftkings,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,fanduel,4.5,-4.5,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,betus,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,lowvig,4.5,-4.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,betonlineag,4.5,-4.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T13:30:00Z,WAS,IND,betrivers,4.5,-4.5,-108,-113
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,NYG,ARI,draftkings,-2.5,2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,NYG,ARI,betus,-2.5,2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,NYG,ARI,fanduel,-2.5,2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,NYG,ARI,betrivers,-2.5,2.5,-117,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,draftkings,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,betus,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,fanduel,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,betonlineag,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,lowvig,-10.5,10.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BAL,TEN,betrivers,-10.0,10.0,-114,-107
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,draftkings,-5.5,5.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,fanduel,-5.5,5.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,betus,-5.5,5.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,lowvig,-5.5,5.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,betonlineag,-5.5,5.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,BUF,NE,betrivers,-5.5,5.5,-112,-109
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,draftkings,-3.0,3.0,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,fanduel,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,betus,-3.0,3.0,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,lowvig,-3.0,3.0,-110,100
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,betonlineag,-3.0,3.0,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CHI,NYJ,betrivers,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,draftkings,-3.0,3.0,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,betus,-2.5,2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,fanduel,-2.5,2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,betonlineag,-2.5,2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,lowvig,-2.5,2.5,-110,100
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,CIN,JAX,betrivers,-2.5,2.5,-118,-104
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,draftkings,-3.0,3.0,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,betus,-3.0,3.0,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,fanduel,-2.5,2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,betonlineag,-3.0,3.0,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,lowvig,-3.0,3.0,100,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,HOU,DAL,betrivers,-2.5,2.5,-118,-104
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,draftkings,1.5,-1.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,betus,1.5,-1.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,fanduel,1.5,-1.5,-120,-102
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,betonlineag,1.5,-1.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,lowvig,1.5,-1.5,-110,100
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,TB,GB,betrivers,1.0,-1.0,-109,-112
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,draftkings,2.5,-2.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,betus,2.5,-2.5,100,-120
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,fanduel,3.0,-3.0,-118,-104
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,betonlineag,2.5,-2.5,100,-120
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,lowvig,2.5,-2.5,105,-116
2026-09-23T06:09:12.490912+00:00,2026-10-04T17:00:00Z,PHI,LA,betrivers,2.5,-2.5,-108,-113
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,draftkings,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,betus,-10.5,10.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,fanduel,-10.5,10.5,-102,-120
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,betonlineag,-10.0,10.0,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,lowvig,-10.0,10.0,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:05:00Z,MIN,MIA,betrivers,-10.5,10.5,-108,-113
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,draftkings,-4.5,4.5,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,betus,-3.5,3.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,fanduel,-3.5,3.5,-114,-106
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,betonlineag,-3.5,3.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,lowvig,-3.5,3.5,-110,100
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SF,DEN,betrivers,-4.0,4.0,-108,-113
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,draftkings,6.0,-6.0,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,betus,5.5,-5.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,fanduel,5.5,-5.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,lowvig,5.5,-5.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,betonlineag,5.5,-5.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,LV,KC,betrivers,5.5,-5.5,-107,-114
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,draftkings,-6.5,6.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,betus,-6.5,6.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,fanduel,-7.0,7.0,-105,-115
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,betonlineag,-6.5,6.5,-115,-105
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,lowvig,-6.5,6.5,-110,100
2026-09-23T06:09:12.490912+00:00,2026-10-04T20:25:00Z,SEA,LAC,betrivers,-6.5,6.5,-115,-106
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,draftkings,3.0,-3.0,-120,100
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,fanduel,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,betus,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,lowvig,2.5,-2.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,betonlineag,2.5,-2.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-05T00:20:00Z,CAR,DET,betrivers,3.0,-3.0,-114,-107
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,draftkings,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,betus,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,fanduel,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,betonlineag,-3.5,3.5,-110,-110
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,lowvig,-3.5,3.5,-105,-105
2026-09-23T06:09:12.490912+00:00,2026-10-06T00:15:00Z,NO,ATL,betrivers,-3.5,3.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,draftkings,-5.5,5.5,-108,-112
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,betus,-5.5,5.5,-104,-116
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,fanduel,-5.5,5.5,-112,-108
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,betrivers,-5.5,5.5,-109,-112
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,betonlineag,-5.5,5.5,-104,-116
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,lowvig,-5.5,5.5,-101,-109
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,mybookieag,-6.0,6.0,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,betmgm,-5.5,5.5,-108,-110
2026-09-23T12:09:16.407346+00:00,2026-09-25T00:15:00Z,GB,ATL,bovada,-5.5,5.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,draftkings,-7.0,7.0,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,fanduel,-7.5,7.5,-102,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,betrivers,-7.0,7.0,-115,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,betus,-7.5,7.5,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,lowvig,-7.5,7.5,101,-112
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,betonlineag,-7.5,7.5,-104,-116
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,mybookieag,-7.0,7.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,betmgm,-7.0,7.0,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,BUF,LAC,bovada,-7.5,7.5,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,draftkings,2.5,-2.5,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,betus,3.0,-3.0,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,fanduel,2.5,-2.5,-102,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,betrivers,3.0,-3.0,-113,-108
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,lowvig,3.0,-3.0,-115,104
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,betonlineag,3.0,-3.0,-118,-102
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,mybookieag,3.0,-3.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,betmgm,3.0,-3.0,-118,-102
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,CLE,CAR,bovada,2.5,-2.5,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,draftkings,3.5,-3.5,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,betus,3.5,-3.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,fanduel,3.5,-3.5,-112,-108
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,betrivers,4.0,-4.0,-114,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,lowvig,3.5,-3.5,-107,-103
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,betonlineag,3.5,-3.5,-113,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,mybookieag,3.5,-3.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,betmgm,3.5,-3.5,-108,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,PIT,CIN,bovada,3.5,-3.5,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,draftkings,-6.5,6.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,fanduel,-6.5,6.5,-120,-102
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,betrivers,-7.0,7.0,-106,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,lowvig,-7.0,7.0,109,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,betus,-6.5,6.5,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,betonlineag,-6.5,6.5,-113,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,mybookieag,-6.5,6.5,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,betmgm,-6.5,6.5,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,DET,NYJ,bovada,-6.5,6.5,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,draftkings,3.0,-3.0,-118,-102
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,betus,3.0,-3.0,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,fanduel,2.5,-2.5,100,-122
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,betrivers,3.0,-3.0,-114,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,lowvig,3.0,-3.0,-114,103
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,betonlineag,3.0,-3.0,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,mybookieag,2.5,-2.5,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,betmgm,2.5,-2.5,-105,-125
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,IND,HOU,bovada,2.5,-2.5,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,draftkings,-3.0,3.0,-108,-112
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,betus,-3.0,3.0,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,fanduel,-2.5,2.5,-122,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,betrivers,-3.0,3.0,-106,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,lowvig,-3.0,3.0,-103,-107
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,betonlineag,-3.0,3.0,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,mybookieag,-3.0,3.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,betmgm,-3.0,3.0,-110,-108
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,JAX,NE,bovada,-3.0,3.0,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,draftkings,11.5,-11.5,-112,-108
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,betus,11.5,-11.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,fanduel,10.5,-10.5,-104,-118
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,betrivers,11.5,-11.5,-112,-109
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,lowvig,11.5,-11.5,-106,-104
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,betonlineag,11.5,-11.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,mybookieag,11.5,-11.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,betmgm,12.0,-12.0,-118,-112
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,MIA,KC,bovada,11.5,-11.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,draftkings,-2.5,2.5,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,betus,-3.0,3.0,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,fanduel,-2.5,2.5,-120,-102
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,betrivers,-3.0,3.0,-104,-118
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,lowvig,-3.0,3.0,104,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,betonlineag,-3.0,3.0,-101,-119
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,mybookieag,-3.0,3.0,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,betmgm,-3.0,3.0,-102,-118
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,NYG,TEN,bovada,-2.5,2.5,-120,100
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,draftkings,7.0,-7.0,-112,-108
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,betus,7.0,-7.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,fanduel,6.5,-6.5,100,-122
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,betrivers,7.0,-7.0,-112,-109
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,lowvig,7.0,-7.0,-104,-106
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,betonlineag,7.0,-7.0,-115,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,mybookieag,7.0,-7.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,betmgm,7.0,-7.0,-105,-112
2026-09-23T12:09:16.407346+00:00,2026-09-27T17:00:00Z,WAS,SEA,bovada,7.0,-7.0,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,draftkings,-8.5,8.5,-105,-115
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,betus,-9.0,9.0,100,-120
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,fanduel,-8.5,8.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,betrivers,-8.5,8.5,-112,-109
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,lowvig,-8.5,8.5,-105,-105
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,betonlineag,-9.0,9.0,-104,-116
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,mybookieag,-8.5,8.5,-110,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,betmgm,-8.5,8.5,-108,-110
2026-09-23T12:09:16.407346+00:00,2026-09-27T20:05:00Z,SF,ARI,bovada,-8.5,8.5,-105,-115
